age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,English Learning Method,English Residence,Length of English Residence,Accent
55.0,18.0,"colombo, sri lanka",sinhala6,sinhala,1,1912,sri lanka,False,academic,usa,22.0,rem
19.0,5.0,"tehran, iran",farsi18,farsi,1,1913,iran,False,academic,usa,5.0,rem
22.0,17.0,"riyadh, saudi arabia",arabic81,arabic,0,1914,saudi arabia,False,naturalistic,usa,3.6,2
31.0,9.0,"sofia, bulgaria",bulgarian17,bulgarian,1,1915,bulgaria,False,naturalistic,usa,16.0,12
38.0,19.0,"cochabamba, bolivia",spanish133,spanish,0,1916,bolivia,False,academic,usa,13.0,9
42.0,12.0,"damascus, syria",arabic82,arabic,0,1917,syria,False,academic,usa,0.3,rem
34.0,16.0,"trzebnica, poland",polish31,polish,1,1918,poland,False,academic,usa,11.0,rem
26.0,5.0,"mansehra, pakistan",pashto10,pashto,1,1919,pakistan,False,academic,usa,14.0,rem
22.0,21.0,"riyadh, saudi arabia",arabic83,arabic,0,1920,saudi arabia,False,academic,usa,1.0,2
41.0,13.0,"la union, el salvador",spanish134,spanish,1,1921,el salvador,False,academic,usa,28.7,rem
32.0,8.0,"coronel fabriciano, minas gerais, brazil",portuguese43,portuguese,1,1922,brazil,False,academic,usa,7.0,9
41.0,22.0,"santiago de cuba, cuba",spanish135,spanish,1,1923,cuba,False,naturalistic,usa,18.0,rem
29.0,0.0,"burlington, vermont, usa",english529,english,1,1925,usa,False,naturalistic,usa,29.0,1
50.0,0.0,"detroit, michigan, usa",english530,english,1,1926,usa,False,naturalistic,usa,35.0,1
26.0,12.0,"medina, saudi arabia",arabic84,arabic,1,1927,saudi arabia,False,academic,usa,2.0,2
29.0,0.0,"nokesville, virginia, usa",english531,english,1,1928,usa,False,naturalistic,usa,26.0,0
24.0,11.0,"izmir, turkey",turkish30,turkish,1,1929,turkey,False,academic,usa,0.8,rem
38.0,24.0,"rio de janeiro, brazil",portuguese44,portuguese,1,1930,brazil,False,naturalistic,usa,14.0,9
23.0,12.0,"dakar, senegal",french57,french,0,1931,senegal,False,academic,usa,4.0,rem
27.0,8.0,"st. petersburg, russia",russian43,russian,1,1932,russia,False,academic,usa,14.0,11
23.0,0.0,"bristol, connecticut, usa",english532,english,1,1933,usa,False,naturalistic,usa,23.0,1
38.0,0.0,"fairfax, virginia, usa",english533,english,1,1934,usa,False,naturalistic,usa,38.0,0
48.0,7.0,"grand port, mauritius",mauritian2,mauritian,0,1935,mauritius,False,academic,usa,34.7,rem
63.0,27.0,"tehran, iran",farsi19,farsi,1,1936,iran,False,naturalistic,usa,35.0,rem
25.0,18.0,"douala, cameroon",french58,french,1,1937,cameroon,False,academic,usa,8.0,16
20.0,5.0,"paris, france",french59,french,1,1938,france,False,academic,usa,2.0,4
46.0,9.0,"kauhava, finland",finnish7,finnish,1,1939,finland,False,academic,usa,13.0,15
33.0,11.0,"ho chi minh city, vietnam",vietnamese17,vietnamese,1,1940,vietnam,False,academic,usa,12.0,3
19.0,7.0,"salvador, brazil",portuguese45,portuguese,1,1941,brazil,False,academic,usa,12.5,9
24.0,5.0,"kawasaki, japan",japanese23,japanese,0,1942,japan,False,academic,usa,15.0,3
21.0,17.0,"seoul, south korea",korean40,korean,1,1943,south korea,False,academic,usa,2.0,3
20.0,11.0,"paris, france",french60,french,1,1945,france,False,academic,usa,0.8,4
50.0,12.0,"seoul, south korea",korean41,korean,1,1946,south korea,False,academic,usa,9.0,3
29.0,6.0,"penza, russia",russian44,russian,1,1947,russia,False,academic,usa,10.0,11
40.0,13.0,"tokyo, japan",japanese24,japanese,1,1948,japan,False,academic,usa,24.0,3
49.0,8.0,"santiago, chile",spanish136,spanish,0,1949,chile,False,academic,usa,41.0,9
29.0,0.0,"mineola, new york, usa",english534,english,1,1951,usa,False,naturalistic,usa,29.0,rem
20.0,13.0,"taejon, south korea",korean43,korean,0,1952,south korea,False,academic,usa,6.0,3
76.0,7.0,"manila, philippines",tagalog13,tagalog,1,1954,philippines,False,academic,usa,40.0,rem
22.0,0.0,"plymouth, massachusetts, usa",english535,english,1,1955,usa,False,naturalistic,usa,22.0,rem
21.0,0.0,"richmond, virginia, usa",english536,english,1,1956,usa,False,naturalistic,usa,21.0,0
21.0,0.0,"woodbridge, virginia, usa",english537,english,1,1957,usa,False,naturalistic,usa,21.0,0
20.0,0.0,"lyndhurst, virginia, usa",english538,english,1,1958,usa,False,naturalistic,usa,20.0,0
19.0,0.0,"orange county, california, usa",english539,english,1,1959,usa,False,naturalistic,usa,19.0,1
18.0,0.0,"arlington, virginia, usa",english540,english,1,1960,usa,False,naturalistic,usa,18.0,0
27.0,0.0,"fort lauderdale, florida, usa",english541,english,1,1961,usa,False,naturalistic,usa,27.0,rem
60.0,0.0,"toronto, ontario, canada",english542,english,0,1962,canada,False,naturalistic,"canada,usa",55.0,1
24.0,14.0,"ad dammam, saudi arabia",arabic85,arabic,1,1963,saudi arabia,False,academic,usa,0.4,2
28.0,3.0,"cairo, egypt",arabic86,arabic,0,1964,egypt,False,academic,"usa,canada",2.8,2
65.0,11.0,"cascais, portugal",portuguese46,portuguese,0,1965,portugal,False,academic,canada,2.0,9
25.0,5.0,"new delhi, india",hindi16,hindi,0,1966,india,False,academic,usa,4.0,10
34.0,16.0,"taunggyi, myanmar",shan1,shan,1,1967,myanmar,False,naturalistic,,0.0,rem
39.0,0.0,"vancouver, british columbia, canada",english543,english,1,1969,canada,False,naturalistic,"canada,usa,uk,caymanislands",36.0,1
31.0,0.0,"hanover, new hampshire, usa",english544,english,0,1970,usa,False,naturalistic,usa,31.0,1
49.0,14.0,"inchon, south korea",korean44,korean,0,1971,south korea,False,academic,,0.0,3
51.0,11.0,"ingolstadt, germany",german35,german,1,1972,germany,False,academic,usa,31.0,13
26.0,4.0,"kolkata, india",bengali14,bengali,0,1973,india,False,,,0.0,10
30.0,3.0,"hong kong, china",cantonese22,cantonese,1,1974,china,False,academic,,0.0,3
33.0,6.0,"hong kong, china",cantonese23,cantonese,0,1975,china,False,academic,,0.0,3
59.0,23.0,"naples, italy",italian31,italian,1,1976,italy,False,academic,usa,36.0,14
42.0,1.0,"accra, ghana",ashanti1,ashanti,1,1977,ghana,False,naturalistic,"ghana,usa",42.0,16
26.0,6.0,"katmandu, nepal",nepali12,nepali,1,1978,nepal,False,academic,usa,3.0,rem
24.0,21.0,"santa ana, el salvador",spanish137,spanish,1,1979,el salvador,False,academic,usa,4.0,rem
24.0,16.0,"san miguel, el salvador",spanish138,spanish,1,1980,el salvador,False,academic,usa,8.0,rem
50.0,38.0,"guatemala city, guatemala",spanish139,spanish,0,1981,guatemala,False,academic,usa,11.0,rem
28.0,13.0,"inchon, south korea",korean45,korean,0,1982,south korea,False,academic,usa,11.0,3
39.0,22.0,"gospic, croatia",croatian8,croatian,0,1983,croatia,False,naturalistic,usa,17.0,12
49.0,14.0,"sardinia, italy",italian32,italian,0,1984,italy,False,academic,usa,24.0,14
37.0,31.0,"cochabamba, bolivia",spanish140,spanish,1,1985,bolivia,False,academic,usa,6.0,9
32.0,5.0,"freetown, sierra leone",mende3,mende,0,1986,sierra leone,False,academic,usa,3.0,16
52.0,13.0,"kyoto, japan",japanese25,japanese,1,1987,japan,False,academic,"canada,usa",23.0,3
47.0,3.0,"new delhi, india",hindi17,hindi,1,1988,india,False,academic,usa,24.0,10
22.0,12.0,"rosario do sul, brazil",portuguese47,portuguese,1,1989,brazil,False,academic,usa,4.3,9
20.0,12.0,"shanghai, china",mandarin57,mandarin,0,1990,china,False,academic,uk,0.2,3
44.0,13.0,"yokosuka, japan",japanese26,japanese,1,1991,japan,False,academic,usa,6.0,3
42.0,8.0,"lulea, sweden",swedish18,swedish,0,1992,sweden,False,academic,usa,18.0,15
48.0,19.0,"mazare sharif, afghanistan",farsi20,farsi,1,1993,afghanistan,False,naturalistic,usa,30.0,rem
18.0,14.0,"hamburg, germany",german36,german,1,1994,germany,False,academic,,0.0,13
56.0,0.0,"tangier island, virginia, usa",english545,english,0,1995,usa,False,naturalistic,usa,56.0,0
43.0,0.0,"tangier island, virginia, usa",english546,english,1,1996,usa,False,naturalistic,usa,43.0,0
63.0,0.0,"tangier island, virginia, usa",english547,english,0,1997,usa,False,naturalistic,usa,63.0,0
41.0,10.0,"rawalpindi, pakistan",french61,french,1,1998,pakistan,False,academic,usa,3.0,rem
23.0,9.0,"odessa, ukraine",ukrainian11,ukrainian,1,1999,ukraine,False,academic,usa,3.0,6
23.0,7.0,"superior, colorado, usa",mandarin58,mandarin,0,2000,usa,False,naturalistic,usa,16.0,rem
19.0,5.0,"woodbridge, virginia, usa",twi5,twi,0,2001,usa,False,naturalistic,usa,19.0,0
47.0,17.0,"legaspi, philippines",tagalog14,tagalog,1,2002,philippines,False,academic,usa,25.0,rem
61.0,0.0,"dublin, ireland",english548,english,0,2003,ireland,False,naturalistic,ireland,61.0,7
46.0,8.0,"dhaka, bangladesh",bengali15,bengali,1,2004,bangladesh,False,academic,usa,14.0,rem
49.0,10.0,"kuwait city, kuwait",arabic87,arabic,1,2005,kuwait,False,academic,usa,0.5,2
52.0,20.0,"pakxe, laos",lao3,lao,0,2007,laos,False,naturalistic,usa,33.0,rem
19.0,4.0,"beirut, lebanon",arabic88,arabic,1,2008,lebanon,False,academic,usa,3.0,2
24.0,12.0,"la union, el salvador",spanish141,spanish,0,2009,el salvador,False,academic,usa,12.0,rem
19.0,11.0,"saigon, vietnam",vietnamese18,vietnamese,1,2010,vietnam,False,naturalistic,usa,10.0,3
50.0,12.0,"ekenas, finland",swedish19,swedish,0,2011,finland,False,naturalistic,usa,26.0,15
19.0,0.0,"exminister, uk",english549,english,1,2012,uk,False,naturalistic,"uk,usa",17.0,6
18.0,4.0,"ho chi minh city, vietnam",vietnamese19,vietnamese,1,2013,vietnam,False,academic,usa,1.5,3
29.0,11.0,"ohrid, macedonia",macedonian26,macedonian,0,2014,macedonia,False,academic,usa,9.5,12
21.0,21.0,"seoul, south korea",korean46,korean,1,2015,south korea,False,academic,usa,0.3,3
59.0,8.0,"san salvador, el salvador",spanish142,spanish,1,2016,el salvador,False,academic,usa,33.0,rem
73.0,15.0,"budapest, hungary",hungarian9,hungarian,0,2018,hungary,False,academic,usa,58.0,rem
20.0,6.0,"kunming, yunnan, china",mandarin59,mandarin,1,2019,china,False,academic,usa,0.4,3
78.0,50.0,"bitonto, italy",italian33,italian,1,2020,italy,False,academic,usa,36.0,14
25.0,5.0,"katmandu, nepal",nepali13,nepali,1,2021,nepal,False,academic,usa,11.0,rem
35.0,19.0,"baghdad, iraq",arabic89,arabic,1,2022,iraq,False,academic,usa,16.0,2
47.0,2.0,"ibadan, nigeria",yoruba5,yoruba,1,2023,nigeria,False,naturalistic,"nigeria,usa",47.0,16
20.0,10.0,"razlog, bulgaria",bulgarian18,bulgarian,0,2024,bulgaria,False,academic,usa,1.0,12
20.0,5.0,"kabul, afghanistan",farsi21,farsi,0,2025,afghanistan,False,naturalistic,usa,15.0,rem
45.0,6.0,"oviedo, spain",spanish143,spanish,0,2026,spain,False,academic,"uk,usa",12.5,9
68.0,14.0,"st. petersburg, russia",russian45,russian,1,2027,russia,False,academic,usa,40.0,11
82.0,0.0,"fredericksburg, virginia, usa",english550,english,0,2028,usa,False,naturalistic,usa,82.0,0
81.0,0.0,"king george, virginia, usa",english551,english,1,2029,usa,False,naturalistic,usa,81.0,0
21.0,20.0,"paris, france",french62,french,1,2030,france,False,naturalistic,usa,1.0,4
24.0,11.0,"diyarbakir, turkey",turkish31,turkish,0,2032,turkey,False,academic,,0.0,rem
24.0,11.0,"diyarbakir, turkey",turkish32,turkish,0,2033,turkey,False,academic,,0.0,rem
24.0,11.0,"diyarbakir, turkey",turkish33,turkish,0,2034,turkey,False,academic,,0.0,rem
24.0,11.0,"diyarbakir, turkey",turkish34,turkish,0,2035,turkey,False,academic,,0.0,rem
23.0,12.0,"tripoli, libya",arabic90,arabic,1,2036,libya,False,academic,usa,2.5,2
20.0,5.0,"tehran, iran",farsi22,farsi,1,2037,iran,False,academic,usa,1.5,rem
21.0,10.0,"islamabad, pakistan",urdu14,urdu,0,2038,pakistan,False,academic,usa,2.5,rem
19.0,11.0,"kot kapura, india",punjabi9,punjabi,0,2039,india,False,academic,usa,4.0,10
22.0,11.0,"ludhiana, india",punjabi10,punjabi,0,2040,india,False,academic,usa,4.0,10
19.0,9.0,"surat, india",gujarati9,gujarati,0,2041,india,False,academic,usa,1.5,10
46.0,25.0,"haiphong, vietnam",vietnamese20,vietnamese,1,2042,vietnam,False,academic,usa,16.0,3
23.0,0.0,"bethesda, maryland, usa",english552,english,1,2043,usa,False,naturalistic,USA,20.0,rem
35.0,7.0,"louangphabang, laos",hmong1,hmong,0,2044,laos,False,academic,usa,28.0,rem
47.0,11.5,"long tieng, laos",hmong2,hmong,0,2045,laos,False,academic,usa,36.0,rem
21.0,0.0,"nashville, tennessee, usa",english553,english,0,2046,usa,False,naturalistic,usa,21.0,0
22.0,0.0,"hoffman estates, illinois, usa",english554,english,1,2047,usa,False,naturalistic,usa,22.0,1
24.0,11.0,"izmir, turkey",turkish35,turkish,1,2048,turkey,False,academic,usa,0.7,rem
90.0,0.0,"brooklyn, new york, usa",english555,english,0,2049,usa,False,naturalistic,usa,90.0,rem
84.0,0.0,"brooklyn, new york, usa",english556,english,1,2050,usa,False,naturalistic,usa,84.0,rem
33.0,23.0,"florencia, zacatecas, mexico",spanish144,spanish,1,2051,mexico,False,naturalistic,usa,10.0,9
37.0,21.0,"florencia, zacatecas, mexico",spanish145,spanish,1,2052,mexico,False,naturalistic,usa,16.0,9
25.0,2.0,"sharjah, united arab emirates",english557,english,1,2053,united arab emirates,False,naturalistic,usa,6.0,2
35.0,7.0,"asmara, eritrea",tigrigna8,tigrigna,0,2054,eritrea,False,academic,usa,17.0,rem
23.0,0.0,"queens, new york, usa",english558,english,0,2055,usa,False,naturalistic,usa,23.0,rem
19.0,0.0,"reston, virginia, usa",english559,english,1,2056,usa,False,naturalistic,usa,19.0,0
25.0,18.0,"las palmas, oaxaca, mexico",spanish146,spanish,0,2057,mexico,False,naturalistic,usa,7.0,9
23.0,10.0,"seoul, south korea",korean47,korean,0,2058,south korea,False,academic,usa,10.0,3
22.0,0.0,"hartford, connecticut, usa",english560,english,1,2059,usa,False,naturalistic,usa,22.0,1
20.0,0.0,"yorktown, virginia, usa",english561,english,1,2060,usa,False,naturalistic,usa,20.0,0
30.0,0.0,"florence, south carolina, usa",english562,english,1,2061,usa,False,naturalistic,usa,30.0,0
42.0,14.0,"torun, poland",polish32,polish,0,2062,poland,False,naturalistic,usa,2.0,rem
24.0,5.0,"shiraz, iran",farsi23,farsi,1,2063,iran,False,naturalistic,,0.0,rem
21.0,7.0,"nowa ruda, poland",polish33,polish,0,2064,poland,False,academic,,0.0,rem
31.0,7.0,"karlstad, sweden",swedish20,swedish,0,2065,sweden,False,academic,,0.0,15
39.0,10.0,"bangkok, thailand",thai14,thai,1,2066,thailand,False,academic,usa,10.0,3
18.0,8.0,"krinkrin, rio coco, nicaragua",miskito1,miskito,0,2067,nicaragua,False,academic,,0.0,rem
18.0,7.0,"bilwi, puerto cabezas, nicaragua",miskito2,miskito,1,2068,nicaragua,False,academic,,0.0,rem
32.0,14.0,"bilwi, puerto cabezas, nicaragua",miskito3,miskito,0,2069,nicaragua,False,academic,,0.0,rem
18.0,15.0,"bilwi, puerto cabezas, nicaragua",miskito4,miskito,0,2070,nicaragua,False,academic,,0.0,rem
18.0,7.0,"bilwi, puerto cabezas, nicaragua",miskito5,miskito,1,2071,nicaragua,False,academic,,0.0,rem
37.0,6.0,"mandalay, myanmar",mizo1,mizo,0,2072,myanmar,False,academic,usa,5.0,rem
24.0,6.0,"dhaka, bangladesh",bengali16,bengali,1,2073,bangladesh,False,academic,usa,1.0,rem
32.0,0.0,"manassas, virginia, usa",english563,english,0,2074,usa,False,naturalistic,usa,32.0,0
32.0,27.0,"seoul, south korea",korean48,korean,0,2075,south korea,False,academic,usa,6.0,3
47.0,6.0,"bangalore, karnataka, india",tamil6,tamil,1,2076,india,False,academic,usa,19.0,10
52.0,0.0,"casper, wyoming, usa",english564,english,0,2077,usa,False,naturalistic,usa,52.0,1
26.0,15.0,"puerto_cabezas, nicaragua",spanish147,spanish,0,2078,nicaragua,False,academic,,0.0,rem
19.0,11.0,"la ceiba, honduras",spanish148,spanish,0,2079,honduras,False,academic,,0.0,9
27.0,0.0,"portland, oregon, usa",english565,english,1,2080,usa,False,naturalistic,usa,27.0,1
22.0,0.0,"derby, england, uk",english566,english,0,2081,uk,False,naturalistic,uk,22.0,6
19.0,12.0,"bilwi, puerto cabezas, nicaragua",miskito6,miskito,0,2082,nicaragua,False,academic,,0.0,rem
20.0,15.0,"bilwi, puerto cabezas, nicaragua",miskito7,miskito,0,2083,nicaragua,False,academic,,0.0,rem
41.0,15.0,"bilwi, puerto cabezas, nicaragua",nicaragua,nicaragua,0,2084,nicaragua,False,naturalistic,,0.0,rem
48.0,12.0,"wroclaw, poland",polish34,polish,1,2085,poland,False,academic,usa,23.0,rem
57.0,12.0,"riyadh, saudi arabia",arabic91,arabic,1,2086,saudi arabia,False,academic,usa,8.0,2
36.0,10.0,"baghdad, iraq",arabic92,arabic,0,2087,iraq,False,academic,usa,2.0,2
18.0,12.0,"walakitang, rio coco, nicaragua",miskito8,miskito,0,2088,nicaragua,False,academic,,0.0,rem
40.0,38.0,"bilwi, puerto cabezas, nicaragua",miskito9,miskito,0,2089,nicaragua,False,naturalistic,usa,0.2,rem
18.0,13.0,"kum, rio coco, nicaragua",miskito10,miskito,0,2090,nicaragua,False,academic,,0.0,rem
23.0,22.0,"bilwi, puerto cabezas, nicaragua",spanish149,spanish,0,2091,nicaragua,False,naturalistic,,0.0,rem
18.0,11.0,"bilwi, puerto cabezas, nicaragua",miskito11,miskito,1,2093,nicaragua,False,academic,,0.0,rem
18.0,13.0,"bilwi, puerto cabezas, nicaragua",spanish150,spanish,0,2094,nicaragua,False,academic,,0.0,rem
58.0,50.0,"bilwas karma, rio coco, nicaragua",spanish151,spanish,1,2096,nicaragua,False,naturalistic,,0.0,rem
22.0,7.0,"an yang, south korea",korean49,korean,1,2098,south korea,False,academic,"usa,canada",1.0,3
21.0,16.0,"hanoi, vietnam",vietnamese21,vietnamese,0,2099,vietnam,False,academic,usa,7.0,3
51.0,25.0,"barcelona, spain",spanish152,spanish,0,2100,spain,False,naturalistic,usa,26.0,9
24.0,0.0,"new york, new york, usa",english567,english,0,2101,usa,False,naturalistic,usa,24.0,rem
28.0,8.0,"mandi bahauddin, punjab, pakistan",urdu15,urdu,0,2102,pakistan,False,academic,uk,1.5,rem
86.0,0.0,"quincy, florida, usa",english568,english,1,2103,usa,False,naturalistic,usa,86.0,rem
24.0,0.0,"sydney, australia",english569,english,0,2104,australia,False,naturalistic,australia,24.0,5
24.0,7.0,"perm, russia",russian46,russian,1,2105,russia,False,academic,australia,1.0,11
42.0,0.0,"parma, ohio, usa",english570,english,1,2106,usa,False,naturalistic,usa,42.0,rem
26.0,6.0,"saransk, russia",russian47,russian,1,2107,russia,False,academic,usa,0.4,11
41.0,13.0,"guiyang, guizhou, china",mandarin60,mandarin,1,2109,china,False,academic,usa,15.0,3
19.0,7.0,"khujand, tajikistan",tajiki1,tajiki,0,2110,tajikistan,False,academic,usa,0.1,rem
37.0,11.0,"ouagadougou, burkina faso",french63,french,0,2111,burkina faso,False,academic,usa,16.0,rem
27.0,10.0,"baghdad, iraq",arabic93,arabic,1,2112,iraq,False,academic,usa,4.8,2
39.0,0.0,"washington, dc, usa",english571,english,0,2113,usa,False,naturalistic,usa,39.0,1
24.0,9.0,"abu dhabi, united arab emirates",arabic94,arabic,1,2114,united arab emirates,False,academic,usa,9.0,2
37.0,11.0,"gouda, netherlands",dutch47,dutch,1,2115,netherlands,False,academic,"usa,uk,australia,southafrica",2.5,rem
33.0,16.0,"shangrao, jiangxi, china",mandarin61,mandarin,1,2116,china,False,academic,northernmarianaislands,17.0,3
24.0,7.0,"shanghai, china",mandarin62,mandarin,0,2117,china,False,academic,usa,5.5,3
21.0,10.0,"bogota, colombia",spanish153,spanish,0,2118,colombia,False,naturalistic,usa,6.0,9
27.0,12.0,"jiaozuo, henan, china",mandarin63,mandarin,0,2119,china,False,academic,usa,4.3,3
31.0,26.0,"sao paulo, brazil",portuguese48,portuguese,0,2120,brazil,False,naturalistic,usa,3.0,9
51.0,0.0,"fort worth, texas, usa",english572,english,0,2121,usa,False,naturalistic,"usa,uk",48.0,0
20.0,8.0,"accra, ghana",ga6,ga,1,2122,ghana,False,academic,usa,12.0,16
21.0,13.0,"tokyo, japan",japanese27,japanese,1,2123,japan,False,academic,usa,0.2,3
46.0,0.0,"painesville, ohio, usa",english573,english,0,2124,usa,False,naturalistic,usa,46.0,rem
21.0,5.0,"new delhi, india",hindi18,hindi,1,2125,india,False,academic,usa,0.4,10
35.0,12.0,"tashkent, uzbekistan",uzbek4,uzbek,1,2126,uzbekistan,False,academic,usa,9.0,rem
30.0,4.0,"montevideo, uruguay",spanish154,spanish,0,2127,uruguay,False,academic,usa,1.5,9
24.0,10.0,"fuzhou, fujian, china",mandarin64,mandarin,1,2129,china,False,academic,usa,5.0,3
27.0,9.0,"lima, peru",spanish155,spanish,0,2130,peru,False,naturalistic,usa,15.0,rem
19.0,7.0,"bangkok, thailand",thai15,thai,1,2131,thailand,False,academic,usa,1.5,3
19.0,10.0,"tefki, ethiopia",amharic19,amharic,1,2132,ethiopia,False,academic,usa,9.0,rem
57.0,13.0,"taejon, south korea",korean50,korean,1,2133,south korea,False,academic,usa,30.0,3
25.0,16.0,"seoul, south korea",korean51,korean,0,2134,south korea,False,academic,usa,10.0,3
52.0,24.0,"addis ababa, ethiopia",amharic20,amharic,1,2135,ethiopia,False,academic,usa,1.0,rem
54.0,13.0,"tainan, taiwan",taiwanese8,taiwanese,1,2136,taiwan,False,academic,usa,29.0,3
29.0,6.0,"fergana, uzbekistan",russian48,russian,1,2137,uzbekistan,False,academic,usa,21.0,11
20.0,4.0,"kumasi, ghana",twi6,twi,0,2138,ghana,False,academic,usa,3.4,16
19.0,6.0,"sylhet, bangladesh",bengali17,bengali,1,2139,bangladesh,False,academic,usa,13.0,rem
38.0,23.0,"prague, czech republic",czech9,czech,0,2140,czech republic,False,academic,usa,4.0,rem
